occurrence_id,pair_id,side,rfw_group,fold_index,official_index,is_genuine
rfw:asian:fold08:pair111:left,rfw:asian:fold08:pair111,left,Asian,8,4911,True
rfw:asian:fold08:pair111:right,rfw:asian:fold08:pair111,right,Asian,8,4911,True
rfw:asian:fold08:pair112:left,rfw:asian:fold08:pair112,left,Asian,8,4912,True
rfw:asian:fold08:pair112:right,rfw:asian:fold08:pair112,right,Asian,8,4912,True
rfw:asian:fold08:pair113:left,rfw:asian:fold08:pair113,left,Asian,8,4913,True
rfw:asian:fold08:pair113:right,rfw:asian:fold08:pair113,right,Asian,8,4913,True
rfw:asian:fold08:pair114:left,rfw:asian:fold08:pair114,left,Asian,8,4914,True
rfw:asian:fold08:pair114:right,rfw:asian:fold08:pair114,right,Asian,8,4914,True
rfw:asian:fold08:pair115:left,rfw:asian:fold08:pair115,left,Asian,8,4915,True
rfw:asian:fold08:pair115:right,rfw:asian:fold08:pair115,right,Asian,8,4915,True
rfw:asian:fold08:pair116:left,rfw:asian:fold08:pair116,left,Asian,8,4916,True
rfw:asian:fold08:pair116:right,rfw:asian:fold08:pair116,right,Asian,8,4916,True
rfw:asian:fold08:pair117:left,rfw:asian:fold08:pair117,left,Asian,8,4917,True
rfw:asian:fold08:pair117:right,rfw:asian:fold08:pair117,right,Asian,8,4917,True
rfw:asian:fold08:pair118:left,rfw:asian:fold08:pair118,left,Asian,8,4918,True
rfw:asian:fold08:pair118:right,rfw:asian:fold08:pair118,right,Asian,8,4918,True
rfw:asian:fold08:pair119:left,rfw:asian:fold08:pair119,left,Asian,8,4919,True
rfw:asian:fold08:pair119:right,rfw:asian:fold08:pair119,right,Asian,8,4919,True
rfw:asian:fold08:pair120:left,rfw:asian:fold08:pair120,left,Asian,8,4920,True
rfw:asian:fold08:pair120:right,rfw:asian:fold08:pair120,right,Asian,8,4920,True
rfw:asian:fold08:pair121:left,rfw:asian:fold08:pair121,left,Asian,8,4921,True
rfw:asian:fold08:pair121:right,rfw:asian:fold08:pair121,right,Asian,8,4921,True
rfw:asian:fold08:pair122:left,rfw:asian:fold08:pair122,left,Asian,8,4922,True
rfw:asian:fold08:pair122:right,rfw:asian:fold08:pair122,right,Asian,8,4922,True
rfw:asian:fold08:pair123:left,rfw:asian:fold08:pair123,left,Asian,8,4923,True
rfw:asian:fold08:pair123:right,rfw:asian:fold08:pair123,right,Asian,8,4923,True
rfw:asian:fold08:pair124:left,rfw:asian:fold08:pair124,left,Asian,8,4924,True
rfw:asian:fold08:pair124:right,rfw:asian:fold08:pair124,right,Asian,8,4924,True
rfw:asian:fold08:pair125:left,rfw:asian:fold08:pair125,left,Asian,8,4925,True
rfw:asian:fold08:pair125:right,rfw:asian:fold08:pair125,right,Asian,8,4925,True
rfw:asian:fold08:pair126:left,rfw:asian:fold08:pair126,left,Asian,8,4926,True
rfw:asian:fold08:pair126:right,rfw:asian:fold08:pair126,right,Asian,8,4926,True
rfw:asian:fold08:pair127:left,rfw:asian:fold08:pair127,left,Asian,8,4927,True
rfw:asian:fold08:pair127:right,rfw:asian:fold08:pair127,right,Asian,8,4927,True
rfw:asian:fold08:pair128:left,rfw:asian:fold08:pair128,left,Asian,8,4928,True
rfw:asian:fold08:pair128:right,rfw:asian:fold08:pair128,right,Asian,8,4928,True
rfw:asian:fold08:pair129:left,rfw:asian:fold08:pair129,left,Asian,8,4929,True
rfw:asian:fold08:pair129:right,rfw:asian:fold08:pair129,right,Asian,8,4929,True
rfw:asian:fold08:pair130:left,rfw:asian:fold08:pair130,left,Asian,8,4930,True
rfw:asian:fold08:pair130:right,rfw:asian:fold08:pair130,right,Asian,8,4930,True
rfw:asian:fold08:pair131:left,rfw:asian:fold08:pair131,left,Asian,8,4931,True
rfw:asian:fold08:pair131:right,rfw:asian:fold08:pair131,right,Asian,8,4931,True
rfw:asian:fold08:pair132:left,rfw:asian:fold08:pair132,left,Asian,8,4932,True
rfw:asian:fold08:pair132:right,rfw:asian:fold08:pair132,right,Asian,8,4932,True
rfw:asian:fold08:pair133:left,rfw:asian:fold08:pair133,left,Asian,8,4933,True
rfw:asian:fold08:pair133:right,rfw:asian:fold08:pair133,right,Asian,8,4933,True
rfw:asian:fold08:pair134:left,rfw:asian:fold08:pair134,left,Asian,8,4934,True
rfw:asian:fold08:pair134:right,rfw:asian:fold08:pair134,right,Asian,8,4934,True
rfw:asian:fold08:pair135:left,rfw:asian:fold08:pair135,left,Asian,8,4935,True
rfw:asian:fold08:pair135:right,rfw:asian:fold08:pair135,right,Asian,8,4935,True
rfw:asian:fold08:pair136:left,rfw:asian:fold08:pair136,left,Asian,8,4936,True
rfw:asian:fold08:pair136:right,rfw:asian:fold08:pair136,right,Asian,8,4936,True
rfw:asian:fold08:pair137:left,rfw:asian:fold08:pair137,left,Asian,8,4937,True
rfw:asian:fold08:pair137:right,rfw:asian:fold08:pair137,right,Asian,8,4937,True
rfw:asian:fold08:pair138:left,rfw:asian:fold08:pair138,left,Asian,8,4938,True
rfw:asian:fold08:pair138:right,rfw:asian:fold08:pair138,right,Asian,8,4938,True
rfw:asian:fold08:pair139:left,rfw:asian:fold08:pair139,left,Asian,8,4939,True
rfw:asian:fold08:pair139:right,rfw:asian:fold08:pair139,right,Asian,8,4939,True
rfw:asian:fold08:pair140:left,rfw:asian:fold08:pair140,left,Asian,8,4940,True
rfw:asian:fold08:pair140:right,rfw:asian:fold08:pair140,right,Asian,8,4940,True
rfw:asian:fold08:pair141:left,rfw:asian:fold08:pair141,left,Asian,8,4941,True
rfw:asian:fold08:pair141:right,rfw:asian:fold08:pair141,right,Asian,8,4941,True
rfw:asian:fold08:pair142:left,rfw:asian:fold08:pair142,left,Asian,8,4942,True
rfw:asian:fold08:pair142:right,rfw:asian:fold08:pair142,right,Asian,8,4942,True
rfw:asian:fold08:pair143:left,rfw:asian:fold08:pair143,left,Asian,8,4943,True
rfw:asian:fold08:pair143:right,rfw:asian:fold08:pair143,right,Asian,8,4943,True
rfw:asian:fold08:pair144:left,rfw:asian:fold08:pair144,left,Asian,8,4944,True
rfw:asian:fold08:pair144:right,rfw:asian:fold08:pair144,right,Asian,8,4944,True
rfw:asian:fold08:pair145:left,rfw:asian:fold08:pair145,left,Asian,8,4945,True
rfw:asian:fold08:pair145:right,rfw:asian:fold08:pair145,right,Asian,8,4945,True
rfw:asian:fold08:pair146:left,rfw:asian:fold08:pair146,left,Asian,8,4946,True
rfw:asian:fold08:pair146:right,rfw:asian:fold08:pair146,right,Asian,8,4946,True
rfw:asian:fold08:pair147:left,rfw:asian:fold08:pair147,left,Asian,8,4947,True
rfw:asian:fold08:pair147:right,rfw:asian:fold08:pair147,right,Asian,8,4947,True
rfw:asian:fold08:pair148:left,rfw:asian:fold08:pair148,left,Asian,8,4948,True
rfw:asian:fold08:pair148:right,rfw:asian:fold08:pair148,right,Asian,8,4948,True
rfw:asian:fold08:pair149:left,rfw:asian:fold08:pair149,left,Asian,8,4949,True
rfw:asian:fold08:pair149:right,rfw:asian:fold08:pair149,right,Asian,8,4949,True
rfw:asian:fold08:pair150:left,rfw:asian:fold08:pair150,left,Asian,8,4950,True
rfw:asian:fold08:pair150:right,rfw:asian:fold08:pair150,right,Asian,8,4950,True
rfw:asian:fold08:pair151:left,rfw:asian:fold08:pair151,left,Asian,8,4951,True
rfw:asian:fold08:pair151:right,rfw:asian:fold08:pair151,right,Asian,8,4951,True
rfw:asian:fold08:pair152:left,rfw:asian:fold08:pair152,left,Asian,8,4952,True
rfw:asian:fold08:pair152:right,rfw:asian:fold08:pair152,right,Asian,8,4952,True
rfw:asian:fold08:pair153:left,rfw:asian:fold08:pair153,left,Asian,8,4953,True
rfw:asian:fold08:pair153:right,rfw:asian:fold08:pair153,right,Asian,8,4953,True
rfw:asian:fold08:pair154:left,rfw:asian:fold08:pair154,left,Asian,8,4954,True
rfw:asian:fold08:pair154:right,rfw:asian:fold08:pair154,right,Asian,8,4954,True
rfw:asian:fold08:pair155:left,rfw:asian:fold08:pair155,left,Asian,8,4955,True
rfw:asian:fold08:pair155:right,rfw:asian:fold08:pair155,right,Asian,8,4955,True
rfw:asian:fold08:pair156:left,rfw:asian:fold08:pair156,left,Asian,8,4956,True
rfw:asian:fold08:pair156:right,rfw:asian:fold08:pair156,right,Asian,8,4956,True
rfw:asian:fold08:pair157:left,rfw:asian:fold08:pair157,left,Asian,8,4957,True
rfw:asian:fold08:pair157:right,rfw:asian:fold08:pair157,right,Asian,8,4957,True
rfw:asian:fold08:pair158:left,rfw:asian:fold08:pair158,left,Asian,8,4958,True
rfw:asian:fold08:pair158:right,rfw:asian:fold08:pair158,right,Asian,8,4958,True
rfw:asian:fold08:pair159:left,rfw:asian:fold08:pair159,left,Asian,8,4959,True
rfw:asian:fold08:pair159:right,rfw:asian:fold08:pair159,right,Asian,8,4959,True
rfw:asian:fold08:pair160:left,rfw:asian:fold08:pair160,left,Asian,8,4960,True
rfw:asian:fold08:pair160:right,rfw:asian:fold08:pair160,right,Asian,8,4960,True
rfw:asian:fold08:pair161:left,rfw:asian:fold08:pair161,left,Asian,8,4961,True
rfw:asian:fold08:pair161:right,rfw:asian:fold08:pair161,right,Asian,8,4961,True
rfw:asian:fold08:pair162:left,rfw:asian:fold08:pair162,left,Asian,8,4962,True
rfw:asian:fold08:pair162:right,rfw:asian:fold08:pair162,right,Asian,8,4962,True
rfw:asian:fold08:pair163:left,rfw:asian:fold08:pair163,left,Asian,8,4963,True
rfw:asian:fold08:pair163:right,rfw:asian:fold08:pair163,right,Asian,8,4963,True
rfw:asian:fold08:pair164:left,rfw:asian:fold08:pair164,left,Asian,8,4964,True
rfw:asian:fold08:pair164:right,rfw:asian:fold08:pair164,right,Asian,8,4964,True
rfw:asian:fold08:pair165:left,rfw:asian:fold08:pair165,left,Asian,8,4965,True
rfw:asian:fold08:pair165:right,rfw:asian:fold08:pair165,right,Asian,8,4965,True
rfw:asian:fold08:pair166:left,rfw:asian:fold08:pair166,left,Asian,8,4966,True
rfw:asian:fold08:pair166:right,rfw:asian:fold08:pair166,right,Asian,8,4966,True
rfw:asian:fold08:pair167:left,rfw:asian:fold08:pair167,left,Asian,8,4967,True
rfw:asian:fold08:pair167:right,rfw:asian:fold08:pair167,right,Asian,8,4967,True
rfw:asian:fold08:pair168:left,rfw:asian:fold08:pair168,left,Asian,8,4968,True
rfw:asian:fold08:pair168:right,rfw:asian:fold08:pair168,right,Asian,8,4968,True
rfw:asian:fold08:pair169:left,rfw:asian:fold08:pair169,left,Asian,8,4969,True
rfw:asian:fold08:pair169:right,rfw:asian:fold08:pair169,right,Asian,8,4969,True
rfw:asian:fold08:pair170:left,rfw:asian:fold08:pair170,left,Asian,8,4970,True
rfw:asian:fold08:pair170:right,rfw:asian:fold08:pair170,right,Asian,8,4970,True
rfw:asian:fold08:pair171:left,rfw:asian:fold08:pair171,left,Asian,8,4971,True
rfw:asian:fold08:pair171:right,rfw:asian:fold08:pair171,right,Asian,8,4971,True
rfw:asian:fold08:pair172:left,rfw:asian:fold08:pair172,left,Asian,8,4972,True
rfw:asian:fold08:pair172:right,rfw:asian:fold08:pair172,right,Asian,8,4972,True
rfw:asian:fold08:pair173:left,rfw:asian:fold08:pair173,left,Asian,8,4973,True
rfw:asian:fold08:pair173:right,rfw:asian:fold08:pair173,right,Asian,8,4973,True
rfw:asian:fold08:pair174:left,rfw:asian:fold08:pair174,left,Asian,8,4974,True
rfw:asian:fold08:pair174:right,rfw:asian:fold08:pair174,right,Asian,8,4974,True
rfw:asian:fold08:pair175:left,rfw:asian:fold08:pair175,left,Asian,8,4975,True
rfw:asian:fold08:pair175:right,rfw:asian:fold08:pair175,right,Asian,8,4975,True
rfw:asian:fold08:pair176:left,rfw:asian:fold08:pair176,left,Asian,8,4976,True
rfw:asian:fold08:pair176:right,rfw:asian:fold08:pair176,right,Asian,8,4976,True
rfw:asian:fold08:pair177:left,rfw:asian:fold08:pair177,left,Asian,8,4977,True
rfw:asian:fold08:pair177:right,rfw:asian:fold08:pair177,right,Asian,8,4977,True
rfw:asian:fold08:pair178:left,rfw:asian:fold08:pair178,left,Asian,8,4978,True
rfw:asian:fold08:pair178:right,rfw:asian:fold08:pair178,right,Asian,8,4978,True
rfw:asian:fold08:pair179:left,rfw:asian:fold08:pair179,left,Asian,8,4979,True
rfw:asian:fold08:pair179:right,rfw:asian:fold08:pair179,right,Asian,8,4979,True
rfw:asian:fold08:pair180:left,rfw:asian:fold08:pair180,left,Asian,8,4980,True
rfw:asian:fold08:pair180:right,rfw:asian:fold08:pair180,right,Asian,8,4980,True
rfw:asian:fold08:pair181:left,rfw:asian:fold08:pair181,left,Asian,8,4981,True
rfw:asian:fold08:pair181:right,rfw:asian:fold08:pair181,right,Asian,8,4981,True
rfw:asian:fold08:pair182:left,rfw:asian:fold08:pair182,left,Asian,8,4982,True
rfw:asian:fold08:pair182:right,rfw:asian:fold08:pair182,right,Asian,8,4982,True
rfw:asian:fold08:pair183:left,rfw:asian:fold08:pair183,left,Asian,8,4983,True
rfw:asian:fold08:pair183:right,rfw:asian:fold08:pair183,right,Asian,8,4983,True
rfw:asian:fold08:pair184:left,rfw:asian:fold08:pair184,left,Asian,8,4984,True
rfw:asian:fold08:pair184:right,rfw:asian:fold08:pair184,right,Asian,8,4984,True
rfw:asian:fold08:pair185:left,rfw:asian:fold08:pair185,left,Asian,8,4985,True
rfw:asian:fold08:pair185:right,rfw:asian:fold08:pair185,right,Asian,8,4985,True
rfw:asian:fold08:pair186:left,rfw:asian:fold08:pair186,left,Asian,8,4986,True
rfw:asian:fold08:pair186:right,rfw:asian:fold08:pair186,right,Asian,8,4986,True
rfw:asian:fold08:pair187:left,rfw:asian:fold08:pair187,left,Asian,8,4987,True
rfw:asian:fold08:pair187:right,rfw:asian:fold08:pair187,right,Asian,8,4987,True
rfw:asian:fold08:pair188:left,rfw:asian:fold08:pair188,left,Asian,8,4988,True
rfw:asian:fold08:pair188:right,rfw:asian:fold08:pair188,right,Asian,8,4988,True
rfw:asian:fold08:pair189:left,rfw:asian:fold08:pair189,left,Asian,8,4989,True
rfw:asian:fold08:pair189:right,rfw:asian:fold08:pair189,right,Asian,8,4989,True
rfw:asian:fold08:pair190:left,rfw:asian:fold08:pair190,left,Asian,8,4990,True
rfw:asian:fold08:pair190:right,rfw:asian:fold08:pair190,right,Asian,8,4990,True
rfw:asian:fold08:pair191:left,rfw:asian:fold08:pair191,left,Asian,8,4991,True
rfw:asian:fold08:pair191:right,rfw:asian:fold08:pair191,right,Asian,8,4991,True
rfw:asian:fold08:pair192:left,rfw:asian:fold08:pair192,left,Asian,8,4992,True
rfw:asian:fold08:pair192:right,rfw:asian:fold08:pair192,right,Asian,8,4992,True
rfw:asian:fold08:pair193:left,rfw:asian:fold08:pair193,left,Asian,8,4993,True
rfw:asian:fold08:pair193:right,rfw:asian:fold08:pair193,right,Asian,8,4993,True
rfw:asian:fold08:pair194:left,rfw:asian:fold08:pair194,left,Asian,8,4994,True
rfw:asian:fold08:pair194:right,rfw:asian:fold08:pair194,right,Asian,8,4994,True
rfw:asian:fold08:pair195:left,rfw:asian:fold08:pair195,left,Asian,8,4995,True
rfw:asian:fold08:pair195:right,rfw:asian:fold08:pair195,right,Asian,8,4995,True
rfw:asian:fold08:pair196:left,rfw:asian:fold08:pair196,left,Asian,8,4996,True
rfw:asian:fold08:pair196:right,rfw:asian:fold08:pair196,right,Asian,8,4996,True
rfw:asian:fold08:pair197:left,rfw:asian:fold08:pair197,left,Asian,8,4997,True
rfw:asian:fold08:pair197:right,rfw:asian:fold08:pair197,right,Asian,8,4997,True
rfw:asian:fold08:pair198:left,rfw:asian:fold08:pair198,left,Asian,8,4998,True
rfw:asian:fold08:pair198:right,rfw:asian:fold08:pair198,right,Asian,8,4998,True
rfw:asian:fold08:pair199:left,rfw:asian:fold08:pair199,left,Asian,8,4999,True
rfw:asian:fold08:pair199:right,rfw:asian:fold08:pair199,right,Asian,8,4999,True
rfw:asian:fold08:pair200:left,rfw:asian:fold08:pair200,left,Asian,8,5000,True
rfw:asian:fold08:pair200:right,rfw:asian:fold08:pair200,right,Asian,8,5000,True
rfw:asian:fold08:pair201:left,rfw:asian:fold08:pair201,left,Asian,8,5001,True
rfw:asian:fold08:pair201:right,rfw:asian:fold08:pair201,right,Asian,8,5001,True
rfw:asian:fold08:pair202:left,rfw:asian:fold08:pair202,left,Asian,8,5002,True
rfw:asian:fold08:pair202:right,rfw:asian:fold08:pair202,right,Asian,8,5002,True
rfw:asian:fold08:pair203:left,rfw:asian:fold08:pair203,left,Asian,8,5003,True
rfw:asian:fold08:pair203:right,rfw:asian:fold08:pair203,right,Asian,8,5003,True
rfw:asian:fold08:pair204:left,rfw:asian:fold08:pair204,left,Asian,8,5004,True
rfw:asian:fold08:pair204:right,rfw:asian:fold08:pair204,right,Asian,8,5004,True
rfw:asian:fold08:pair205:left,rfw:asian:fold08:pair205,left,Asian,8,5005,True
rfw:asian:fold08:pair205:right,rfw:asian:fold08:pair205,right,Asian,8,5005,True
rfw:asian:fold08:pair206:left,rfw:asian:fold08:pair206,left,Asian,8,5006,True
rfw:asian:fold08:pair206:right,rfw:asian:fold08:pair206,right,Asian,8,5006,True
rfw:asian:fold08:pair207:left,rfw:asian:fold08:pair207,left,Asian,8,5007,True
rfw:asian:fold08:pair207:right,rfw:asian:fold08:pair207,right,Asian,8,5007,True
rfw:asian:fold08:pair208:left,rfw:asian:fold08:pair208,left,Asian,8,5008,True
rfw:asian:fold08:pair208:right,rfw:asian:fold08:pair208,right,Asian,8,5008,True
rfw:asian:fold08:pair209:left,rfw:asian:fold08:pair209,left,Asian,8,5009,True
rfw:asian:fold08:pair209:right,rfw:asian:fold08:pair209,right,Asian,8,5009,True
rfw:asian:fold08:pair210:left,rfw:asian:fold08:pair210,left,Asian,8,5010,True
rfw:asian:fold08:pair210:right,rfw:asian:fold08:pair210,right,Asian,8,5010,True
rfw:asian:fold08:pair211:left,rfw:asian:fold08:pair211,left,Asian,8,5011,True
rfw:asian:fold08:pair211:right,rfw:asian:fold08:pair211,right,Asian,8,5011,True
rfw:asian:fold08:pair212:left,rfw:asian:fold08:pair212,left,Asian,8,5012,True
rfw:asian:fold08:pair212:right,rfw:asian:fold08:pair212,right,Asian,8,5012,True
rfw:asian:fold08:pair213:left,rfw:asian:fold08:pair213,left,Asian,8,5013,True
rfw:asian:fold08:pair213:right,rfw:asian:fold08:pair213,right,Asian,8,5013,True
rfw:asian:fold08:pair214:left,rfw:asian:fold08:pair214,left,Asian,8,5014,True
rfw:asian:fold08:pair214:right,rfw:asian:fold08:pair214,right,Asian,8,5014,True
rfw:asian:fold08:pair215:left,rfw:asian:fold08:pair215,left,Asian,8,5015,True
rfw:asian:fold08:pair215:right,rfw:asian:fold08:pair215,right,Asian,8,5015,True
rfw:asian:fold08:pair216:left,rfw:asian:fold08:pair216,left,Asian,8,5016,True
rfw:asian:fold08:pair216:right,rfw:asian:fold08:pair216,right,Asian,8,5016,True
rfw:asian:fold08:pair217:left,rfw:asian:fold08:pair217,left,Asian,8,5017,True
rfw:asian:fold08:pair217:right,rfw:asian:fold08:pair217,right,Asian,8,5017,True
rfw:asian:fold08:pair218:left,rfw:asian:fold08:pair218,left,Asian,8,5018,True
rfw:asian:fold08:pair218:right,rfw:asian:fold08:pair218,right,Asian,8,5018,True
rfw:asian:fold08:pair219:left,rfw:asian:fold08:pair219,left,Asian,8,5019,True
rfw:asian:fold08:pair219:right,rfw:asian:fold08:pair219,right,Asian,8,5019,True
rfw:asian:fold08:pair220:left,rfw:asian:fold08:pair220,left,Asian,8,5020,True
rfw:asian:fold08:pair220:right,rfw:asian:fold08:pair220,right,Asian,8,5020,True
rfw:asian:fold08:pair221:left,rfw:asian:fold08:pair221,left,Asian,8,5021,True
rfw:asian:fold08:pair221:right,rfw:asian:fold08:pair221,right,Asian,8,5021,True
rfw:asian:fold08:pair222:left,rfw:asian:fold08:pair222,left,Asian,8,5022,True
rfw:asian:fold08:pair222:right,rfw:asian:fold08:pair222,right,Asian,8,5022,True
rfw:asian:fold08:pair223:left,rfw:asian:fold08:pair223,left,Asian,8,5023,True
rfw:asian:fold08:pair223:right,rfw:asian:fold08:pair223,right,Asian,8,5023,True
rfw:asian:fold08:pair224:left,rfw:asian:fold08:pair224,left,Asian,8,5024,True
rfw:asian:fold08:pair224:right,rfw:asian:fold08:pair224,right,Asian,8,5024,True
rfw:asian:fold08:pair225:left,rfw:asian:fold08:pair225,left,Asian,8,5025,True
rfw:asian:fold08:pair225:right,rfw:asian:fold08:pair225,right,Asian,8,5025,True
rfw:asian:fold08:pair226:left,rfw:asian:fold08:pair226,left,Asian,8,5026,True
rfw:asian:fold08:pair226:right,rfw:asian:fold08:pair226,right,Asian,8,5026,True
rfw:asian:fold08:pair227:left,rfw:asian:fold08:pair227,left,Asian,8,5027,True
rfw:asian:fold08:pair227:right,rfw:asian:fold08:pair227,right,Asian,8,5027,True
rfw:asian:fold08:pair228:left,rfw:asian:fold08:pair228,left,Asian,8,5028,True
rfw:asian:fold08:pair228:right,rfw:asian:fold08:pair228,right,Asian,8,5028,True
rfw:asian:fold08:pair229:left,rfw:asian:fold08:pair229,left,Asian,8,5029,True
rfw:asian:fold08:pair229:right,rfw:asian:fold08:pair229,right,Asian,8,5029,True
rfw:asian:fold08:pair230:left,rfw:asian:fold08:pair230,left,Asian,8,5030,True
rfw:asian:fold08:pair230:right,rfw:asian:fold08:pair230,right,Asian,8,5030,True
rfw:asian:fold08:pair231:left,rfw:asian:fold08:pair231,left,Asian,8,5031,True
rfw:asian:fold08:pair231:right,rfw:asian:fold08:pair231,right,Asian,8,5031,True
rfw:asian:fold08:pair232:left,rfw:asian:fold08:pair232,left,Asian,8,5032,True
rfw:asian:fold08:pair232:right,rfw:asian:fold08:pair232,right,Asian,8,5032,True
rfw:asian:fold08:pair233:left,rfw:asian:fold08:pair233,left,Asian,8,5033,True
rfw:asian:fold08:pair233:right,rfw:asian:fold08:pair233,right,Asian,8,5033,True
rfw:asian:fold08:pair234:left,rfw:asian:fold08:pair234,left,Asian,8,5034,True
rfw:asian:fold08:pair234:right,rfw:asian:fold08:pair234,right,Asian,8,5034,True
rfw:asian:fold08:pair235:left,rfw:asian:fold08:pair235,left,Asian,8,5035,True
rfw:asian:fold08:pair235:right,rfw:asian:fold08:pair235,right,Asian,8,5035,True
rfw:asian:fold08:pair236:left,rfw:asian:fold08:pair236,left,Asian,8,5036,True
rfw:asian:fold08:pair236:right,rfw:asian:fold08:pair236,right,Asian,8,5036,True
rfw:asian:fold08:pair237:left,rfw:asian:fold08:pair237,left,Asian,8,5037,True
rfw:asian:fold08:pair237:right,rfw:asian:fold08:pair237,right,Asian,8,5037,True
rfw:asian:fold08:pair238:left,rfw:asian:fold08:pair238,left,Asian,8,5038,True
rfw:asian:fold08:pair238:right,rfw:asian:fold08:pair238,right,Asian,8,5038,True
rfw:asian:fold08:pair239:left,rfw:asian:fold08:pair239,left,Asian,8,5039,True
rfw:asian:fold08:pair239:right,rfw:asian:fold08:pair239,right,Asian,8,5039,True
rfw:asian:fold08:pair240:left,rfw:asian:fold08:pair240,left,Asian,8,5040,True
